"","Country.Region","Province.State","Confirmed","Recovered","Deaths","Date"
"11490","Italy","Sicilia",60335,19834,1418,2020-11-27
"11491","Italy","Toscana",100444,51397,2516,2020-11-27
"11492","Italy","Umbria",23082,13649,383,2020-11-27
"11493","Italy","Valle d'Aosta",6344,4495,302,2020-11-27
"11494","Italy","Veneto",137474,57025,3561,2020-11-27
"11495","Switzerland","",318290,222100,4571,2020-11-27
"11496","United Kingdom","Anguilla",4,3,0,2020-11-27
"11497","United Kingdom","Bermuda",242,207,9,2020-11-27
"11498","United Kingdom","British Virgin Islands",71,70,1,2020-11-27
"11499","United Kingdom","Cayman Islands",269,249,2,2020-11-27
"11500","United Kingdom","Channel Islands",1218,960,48,2020-11-27
"11501","United Kingdom","England",1367546,0,50407,2020-11-27
"11502","United Kingdom","Falkland Islands (Malvinas)",16,13,0,2020-11-27
"11503","United Kingdom","Gibraltar",999,905,5,2020-11-27
"11504","United Kingdom","Isle of Man",369,338,25,2020-11-27
"11505","United Kingdom","Montserrat",13,12,1,2020-11-27
"11506","United Kingdom","Northern Ireland",51509,0,974,2020-11-27
"11507","United Kingdom","Scotland",93155,0,3676,2020-11-27
"11508","United Kingdom","Turks and Caicos Islands",748,705,6,2020-11-27
"11509","United Kingdom","Unknown",0,0,0,2020-11-27
"11510","United Kingdom","Wales",77091,0,2494,2020-11-27
"11511","Germany","Baden-Wurttemberg",147887,100985,2702,2020-11-28
"11512","Germany","Bayern",205211,142800,3785,2020-11-28
"11513","Germany","Berlin",63064,41780,539,2020-11-28
"11514","Germany","Brandenburg",19557,13940,362,2020-11-28
"11515","Germany","Bremen",10047,7958,119,2020-11-28
"11516","Germany","Hamburg",24606,15814,372,2020-11-28
"11517","Germany","Hessen",86279,56180,1240,2020-11-28
"11518","Germany","Mecklenburg-Vorpommern",5908,4390,61,2020-11-28
"11519","Germany","Niedersachsen",70857,53789,1150,2020-11-28
"11520","Germany","Nordrhein-Westfalen",258390,182205,3418,2020-11-28
"11521","Germany","Rheinland-Pfalz",43036,26109,515,2020-11-28
"11522","Germany","Saarland",12827,10199,278,2020-11-28
"11523","Germany","Sachsen",53804,32640,882,2020-11-28
"11524","Germany","Sachsen-Anhalt",11998,7922,163,2020-11-28
"11525","Germany","Schleswig-Holstein",14192,10906,249,2020-11-28
"11526","Germany","Thuringen",16686,10987,346,2020-11-28
"11527","Germany","Unknown",8145,0,0,2020-11-28
"11528","Italy","Abruzzo",27056,8415,879,2020-11-28
"11529","Italy","Basilicata",7878,1663,142,2020-11-28
"11530","Italy","Calabria",16150,4894,272,2020-11-28
"11531","Italy","Campania",151671,45693,1595,2020-11-28
"11532","Italy","Emilia-Romagna",119184,43717,5684,2020-11-28
"11533","Italy","Friuli Venezia Giulia",29395,14598,801,2020-11-28
"11534","Italy","Lazio",116198,24627,2309,2020-11-28
"11535","Italy","Liguria",51011,35925,2361,2020-11-28
"11536","Italy","Lombardia",402659,250832,21512,2020-11-28
"11537","Italy","Marche",29036,10551,1242,2020-11-28
"11538","Italy","Molise",4512,1802,113,2020-11-28
"11539","Italy","P.A. Bolzano",23157,11076,523,2020-11-28
"11540","Italy","P.A. Trento",15292,12530,629,2020-11-28
"11541","Italy","Piemonte",164310,82163,6070,2020-11-28
"11542","Italy","Puglia",52311,13225,1432,2020-11-28
"11543","Italy","Sardegna",20730,7179,432,2020-11-28
"11544","Italy","Sicilia",61524,20181,1461,2020-11-28
"11545","Italy","Toscana",101640,54005,2563,2020-11-28
"11546","Italy","Umbria",23430,14388,389,2020-11-28
"11547","Italy","Valle d'Aosta",6416,4641,310,2020-11-28
"11548","Italy","Veneto",140972,58756,3644,2020-11-28
"11549","Switzerland","",318290,222100,4621,2020-11-28
"11550","United Kingdom","Anguilla",4,3,0,2020-11-28
"11551","United Kingdom","Bermuda",247,211,9,2020-11-28
"11552","United Kingdom","British Virgin Islands",71,70,1,2020-11-28
"11553","United Kingdom","Cayman Islands",274,252,2,2020-11-28
"11554","United Kingdom","Channel Islands",1218,975,48,2020-11-28
"11555","United Kingdom","England",1380869,0,50804,2020-11-28
"11556","United Kingdom","Falkland Islands (Malvinas)",16,13,0,2020-11-28
"11557","United Kingdom","Gibraltar",1009,920,5,2020-11-28
"11558","United Kingdom","Isle of Man",369,338,25,2020-11-28
"11559","United Kingdom","Montserrat",13,12,1,2020-11-28
"11560","United Kingdom","Northern Ireland",51824,0,983,2020-11-28
"11561","United Kingdom","Scotland",93943,0,3720,2020-11-28
"11562","United Kingdom","Turks and Caicos Islands",748,706,6,2020-11-28
"11563","United Kingdom","Unknown",0,0,0,2020-11-28
"11564","United Kingdom","Wales",78536,0,2523,2020-11-28
"11565","Germany","Baden-Wurttemberg",149318,102558,2715,2020-11-29
"11566","Germany","Bayern",207159,144755,3801,2020-11-29
"11567","Germany","Berlin",64220,43227,553,2020-11-29
"11568","Germany","Brandenburg",19917,14319,366,2020-11-29
"11569","Germany","Bremen",10078,7958,121,2020-11-29
"11570","Germany","Hamburg",24710,16358,372,2020-11-29
"11571","Germany","Hessen",86792,57034,1248,2020-11-29
"11572","Germany","Mecklenburg-Vorpommern",5951,4486,61,2020-11-29
"11573","Germany","Niedersachsen",71265,54607,1152,2020-11-29
"11574","Germany","Nordrhein-Westfalen",260646,185347,3435,2020-11-29
"11575","Germany","Rheinland-Pfalz",43618,26589,517,2020-11-29
"11576","Germany","Saarland",12914,10382,278,2020-11-29
"11577","Germany","Sachsen",55274,32640,922,2020-11-29
"11578","Germany","Sachsen-Anhalt",12379,8200,165,2020-11-29
"11579","Germany","Schleswig-Holstein",14263,11075,253,2020-11-29
"11580","Germany","Thuringen",16998,11262,347,2020-11-29
"11581","Germany","Unknown",189,0,0,2020-11-29
"11582","Italy","Abruzzo",27469,8543,886,2020-11-29
"11583","Italy","Basilicata",8050,1723,145,2020-11-29
"11584","Italy","Calabria",16444,5139,281,2020-11-29
"11585","Italy","Campania",153693,47276,1631,2020-11-29
"11586","Italy","Emilia-Romagna",121032,45089,5714,2020-11-29
"11587","Italy","Friuli Venezia Giulia",30075,14949,817,2020-11-29
"11588","Italy","Lazio",118191,26151,2328,2020-11-29
"11589","Italy","Liguria",51448,36462,2380,2020-11-29
"11590","Italy","Lombardia",405862,251588,21647,2020-11-29
"11591","Italy","Marche",29554,10603,1255,2020-11-29
"11592","Italy","Molise",4626,1864,117,2020-11-29
"11593","Italy","P.A. Bolzano",23594,11727,530,2020-11-29
"11594","Italy","P.A. Trento",15557,12597,641,2020-11-29
"11595","Italy","Piemonte",166331,83193,6154,2020-11-29
"11596","Italy","Puglia",53218,13521,1453,2020-11-29
"11597","Italy","Sardegna",21146,7311,436,2020-11-29
"11598","Italy","Sicilia",62548,20558,1506,2020-11-29
"11599","Italy","Toscana",102548,56403,2601,2020-11-29
"11600","Italy","Umbria",23740,14903,394,2020-11-29
"11601","Italy","Valle d'Aosta",6463,4702,311,2020-11-29
"11602","Italy","Veneto",143589,60201,3677,2020-11-29
"11603","Switzerland","",318290,222100,4650,2020-11-29
"11604","United Kingdom","Anguilla",4,3,0,2020-11-29
"11605","United Kingdom","Bermuda",251,213,9,2020-11-29
"11606","United Kingdom","British Virgin Islands",71,70,1,2020-11-29
"11607","United Kingdom","Cayman Islands",274,252,2,2020-11-29
"11608","United Kingdom","Channel Islands",1218,975,48,2020-11-29
"11609","United Kingdom","England",1390923,0,50998,2020-11-29
"11610","United Kingdom","Falkland Islands (Malvinas)",16,13,0,2020-11-29
"11611","United Kingdom","Gibraltar",1014,932,5,2020-11-29
"11612","United Kingdom","Isle of Man",369,338,25,2020-11-29
"11613","United Kingdom","Montserrat",13,12,1,2020-11-29
"11614","United Kingdom","Northern Ireland",52175,0,986,2020-11-29
"11615","United Kingdom","Scotland",94689,0,3722,2020-11-29
"11616","United Kingdom","Turks and Caicos Islands",748,706,6,2020-11-29
"11617","United Kingdom","Unknown",0,0,0,2020-11-29
"11618","United Kingdom","Wales",79540,0,2539,2020-11-29
"11619","Germany","Baden-Wurttemberg",150719,104638,2776,2020-11-30
"11620","Germany","Bayern",209682,147716,3862,2020-11-30
"11621","Germany","Berlin",65145,44614,565,2020-11-30
"11622","Germany","Brandenburg",20135,14776,370,2020-11-30
"11623","Germany","Bremen",10104,8271,123,2020-11-30
"11624","Germany","Hamburg",24860,16400,373,2020-11-30
"11625","Germany","Hessen",88078,58246,1298,2020-11-30
"11626","Germany","Mecklenburg-Vorpommern",5996,4553,64,2020-11-30
"11627","Germany","Niedersachsen",71586,55774,1159,2020-11-30
"11628","Germany","Nordrhein-Westfalen",263715,189636,3515,2020-11-30
"11629","Germany","Rheinland-Pfalz",44371,27198,546,2020-11-30
"11630","Germany","Saarland",12963,10601,287,2020-11-30
"11631","Germany","Sachsen",57037,35390,965,2020-11-30
"11632","Germany","Sachsen-Anhalt",12568,8493,176,2020-11-30
"11633","Germany","Schleswig-Holstein",14344,11241,255,2020-11-30
"11634","Germany","Thuringen",17388,11672,360,2020-11-30
"11635","Germany","Unknown",1221,0,0,2020-11-30
"11636","Italy","Abruzzo",28024,8939,893,2020-11-30
"11637","Italy","Basilicata",8142,1797,153,2020-11-30
"11638","Italy","Calabria",16714,5449,295,2020-11-30
"11639","Italy","Campania",155319,49119,1673,2020-11-30
"11640","Italy","Emilia-Romagna",123073,45586,5753,2020-11-30
"11641","Italy","Friuli Venezia Giulia",30650,15297,838,2020-11-30
"11642","Italy","Lazio",119780,27212,2367,2020-11-30
"11643","Italy","Liguria",51684,37081,2387,2020-11-30
"11644","Italy","Lombardia",407791,260528,21855,2020-11-30
"11645","Italy","Marche",29806,10626,1264,2020-11-30
"11646","Italy","Molise",4713,1875,118,2020-11-30
"11647","Italy","P.A. Bolzano",23777,11924,531,2020-11-30
"11648","Italy","P.A. Trento",15733,12631,654,2020-11-30
"11649","Italy","Piemonte",167516,86334,6239,2020-11-30
"11650","Italy","Puglia",54320,14065,1483,2020-11-30
"11651","Italy","Sardegna",21475,7503,444,2020-11-30
"11652","Italy","Sicilia",63686,21507,1555,2020-11-30
"11653","Italy","Toscana",103441,58774,2641,2020-11-30
"11654","Italy","Umbria",23808,15166,407,2020-11-30
"11655","Italy","Valle d'Aosta",6510,4878,315,2020-11-30
"11656","Italy","Veneto",145592,61216,3711,2020-11-30
"11657","Switzerland","",327072,250200,4815,2020-11-30
"11658","United Kingdom","Anguilla",6,3,0,2020-11-30
"11659","United Kingdom","Bermuda",260,214,9,2020-11-30
"11660","United Kingdom","British Virgin Islands",71,70,1,2020-11-30
"11661","United Kingdom","Cayman Islands",274,252,2,2020-11-30
"11662","United Kingdom","Channel Islands",1299,1012,48,2020-11-30
"11663","United Kingdom","England",1401792,0,51187,2020-11-30
"11664","United Kingdom","Falkland Islands (Malvinas)",16,13,0,2020-11-30
"11665","United Kingdom","Gibraltar",1020,939,5,2020-11-30
"11666","United Kingdom","Isle of Man",369,338,25,2020-11-30
"11667","United Kingdom","Montserrat",13,12,1,2020-11-30
"11668","United Kingdom","Northern Ireland",52465,0,996,2020-11-30
"11669","United Kingdom","Scotland",95058,0,3725,2020-11-30
"11670","United Kingdom","Turks and Caicos Islands",748,717,6,2020-11-30
"11671","United Kingdom","Unknown",0,0,0,2020-11-30
"11672","United Kingdom","Wales",80342,0,2540,2020-11-30
"11673","Germany","Baden-Wurttemberg",152782,107339,2825,2020-12-01
"11674","Germany","Bayern",213308,151211,3970,2020-12-01
"11675","Germany","Berlin",66306,45910,594,2020-12-01
"11676","Germany","Brandenburg",20562,15230,383,2020-12-01
"11677","Germany","Bremen",10257,8514,125,2020-12-01
"11678","Germany","Hamburg",25149,16900,385,2020-12-01
"11679","Germany","Hessen",89446,59866,1338,2020-12-01
"11680","Germany","Mecklenburg-Vorpommern",6118,4629,65,2020-12-01
"11681","Germany","Niedersachsen",72534,57054,1184,2020-12-01
"11682","Germany","Nordrhein-Westfalen",267069,194490,3621,2020-12-01
"11683","Germany","Rheinland-Pfalz",45169,28138,572,2020-12-01
"11684","Germany","Saarland",13195,10791,288,2020-12-01
"11685","Germany","Sachsen",58894,36930,1010,2020-12-01
"11686","Germany","Sachsen-Anhalt",12828,8791,181,2020-12-01
"11687","Germany","Schleswig-Holstein",14587,11464,258,2020-12-01
"11688","Germany","Thuringen",17859,12123,378,2020-12-01
"11689","Germany","Unknown",8615,0,0,2020-12-01
"11690","Italy","Abruzzo",28420,9326,906,2020-12-01
"11691","Italy","Basilicata",8298,1865,153,2020-12-01
"11692","Italy","Calabria",17032,5762,301,2020-12-01
"11693","Italy","Campania",156432,51832,1721,2020-12-01
"11694","Italy","Emilia-Romagna",124541,46894,5805,2020-12-01
"11695","Italy","Friuli Venezia Giulia",31386,16055,863,2020-12-01
"11696","Italy","Lazio",121449,28080,2431,2020-12-01
"11697","Italy","Liguria",52023,37469,2404,2020-12-01
"11698","Italy","Lombardia",411839,268702,22104,2020-12-01
"11699","Italy","Marche",30143,10663,1276,2020-12-01
"11700","Italy","Molise",4773,1942,120,2020-12-01
"11701","Italy","P.A. Bolzano",23871,12038,534,2020-12-01
"11702","Italy","P.A. Trento",15889,12777,662,2020-12-01
"11703","Italy","Piemonte",169133,90561,6303,2020-12-01
"11704","Italy","Puglia",55979,14696,1517,2020-12-01
"11705","Italy","Sardegna",21895,7820,449,2020-12-01
"11706","Italy","Sicilia",65085,22766,1589,2020-12-01
"11707","Italy","Toscana",104099,61225,2673,2020-12-01
"11708","Italy","Umbria",23952,15857,415,2020-12-01
"11709","Italy","Valle d'Aosta",6535,4953,317,2020-12-01
"11710","Italy","Veneto",148127,63312,3818,2020-12-01
"11711","Switzerland","",330874,250200,4940,2020-12-01
"11712","United Kingdom","Anguilla",6,3,0,2020-12-01
"11713","United Kingdom","Bermuda",262,214,9,2020-12-01
"11714","United Kingdom","British Virgin Islands",72,71,1,2020-12-01
"11715","United Kingdom","Cayman Islands",285,254,2,2020-12-01
"11716","United Kingdom","Channel Islands",1341,1012,48,2020-12-01
"11717","United Kingdom","England",1413410,0,51718,2020-12-01
"11718","United Kingdom","Falkland Islands (Malvinas)",16,13,0,2020-12-01
"11719","United Kingdom","Gibraltar",1030,950,5,2020-12-01
"11720","United Kingdom","Isle of Man",369,340,25,2020-12-01
"11721","United Kingdom","Montserrat",13,12,1,2020-12-01
"11722","United Kingdom","Northern Ireland",52856,0,1011,2020-12-01
"11723","United Kingdom","Scotland",95811,0,3759,2020-12-01
"11724","United Kingdom","Turks and Caicos Islands",750,720,6,2020-12-01
"11725","United Kingdom","Unknown",0,0,0,2020-12-01
"11726","United Kingdom","Wales",81009,0,2563,2020-12-01
"11727","Germany","Baden-Wurttemberg",155941,109934,2883,2020-12-02
"11728","Germany","Bayern",217949,155194,4057,2020-12-02
"11729","Germany","Berlin",67264,47197,618,2020-12-02
"11730","Germany","Brandenburg",21112,15739,409,2020-12-02
"11731","Germany","Bremen",10429,8681,129,2020-12-02
"11732","Germany","Hamburg",25475,17400,387,2020-12-02
"11733","Germany","Hessen",90966,61697,1372,2020-12-02
"11734","Germany","Mecklenburg-Vorpommern",6267,4733,68,2020-12-02
"11735","Germany","Niedersachsen",73548,58524,1207,2020-12-02
"11736","Germany","Nordrhein-Westfalen",272026,199410,3721,2020-12-02
"11737","Germany","Rheinland-Pfalz",46093,28703,592,2020-12-02
"11738","Germany","Saarland",13390,10917,290,2020-12-02
"11739","Germany","Sachsen",60919,38210,1083,2020-12-02
"11740","Germany","Sachsen-Anhalt",13361,9063,190,2020-12-02
"11741","Germany","Schleswig-Holstein",14827,11692,259,2020-12-02
"11742","Germany","Thuringen",18429,12470,394,2020-12-02
"11743","Germany","Unknown",9957,0,0,2020-12-02
"11744","Italy","Abruzzo",28801,9890,927,2020-12-02
"11745","Italy","Basilicata",8455,1945,153,2020-12-02
"11746","Italy","Calabria",17262,6062,310,2020-12-02
"11747","Italy","Campania",158274,54015,1764,2020-12-02
"11748","Italy","Emilia-Romagna",126110,48931,5874,2020-12-02
"11749","Italy","Friuli Venezia Giulia",32198,16616,889,2020-12-02
"11750","Italy","Lazio",123240,28860,2476,2020-12-02
"11751","Italy","Liguria",52372,37950,2423,2020-12-02
"11752","Italy","Lombardia",415264,274189,22279,2020-12-02
"11753","Italy","Marche",30564,10706,1289,2020-12-02
"11754","Italy","Molise",4868,2158,127,2020-12-02
"11755","Italy","P.A. Bolzano",24188,12317,542,2020-12-02
"11756","Italy","P.A. Trento",16167,13043,665,2020-12-02
"11757","Italy","Piemonte",170701,93454,6360,2020-12-02
"11758","Italy","Puglia",57647,15341,1546,2020-12-02
"11759","Italy","Sardegna",22340,8004,453,2020-12-02
"11760","Italy","Sicilia",66568,25221,1616,2020-12-02
"11761","Italy","Toscana",104875,64632,2718,2020-12-02
"11762","Italy","Umbria",24230,16722,425,2020-12-02
"11763","Italy","Valle d'Aosta",6577,5049,322,2020-12-02
"11764","Italy","Veneto",150909,78230,3887,2020-12-02
"11765","Switzerland","",335660,257600,5045,2020-12-02
"11766","United Kingdom","Anguilla",6,3,0,2020-12-02
"11767","United Kingdom","Bermuda",267,215,9,2020-12-02
"11768","United Kingdom","British Virgin Islands",72,71,1,2020-12-02
"11769","United Kingdom","Cayman Islands",285,256,2,2020-12-02
"11770","United Kingdom","Channel Islands",1397,1012,48,2020-12-02
"11771","United Kingdom","England",1426733,0,52273,2020-12-02
"11772","United Kingdom","Falkland Islands (Malvinas)",17,15,0,2020-12-02
"11773","United Kingdom","Gibraltar",1035,954,5,2020-12-02
"11774","United Kingdom","Isle of Man",369,344,25,2020-12-02
"11775","United Kingdom","Montserrat",13,12,1,2020-12-02
"11776","United Kingdom","Northern Ireland",53272,0,1015,2020-12-02
"11777","United Kingdom","Scotland",96762,0,3797,2020-12-02
"11778","United Kingdom","Turks and Caicos Islands",750,720,6,2020-12-02
"11779","United Kingdom","Unknown",0,0,0,2020-12-02
"11780","United Kingdom","Wales",82489,0,2614,2020-12-02
"11781","Germany","Baden-Wurttemberg",159013,112448,2919,2020-12-03
"11782","Germany","Bayern",222360,159039,4156,2020-12-03
"11783","Germany","Berlin",68508,48499,641,2020-12-03
"11784","Germany","Brandenburg",21773,16192,425,2020-12-03
"11785","Germany","Bremen",10504,8805,132,2020-12-03
"11786","Germany","Hamburg",25781,17900,404,2020-12-03
"11787","Germany","Hessen",92825,63402,1411,2020-12-03
"11788","Germany","Mecklenburg-Vorpommern",6448,4870,71,2020-12-03
"11789","Germany","Niedersachsen",74734,59831,1228,2020-12-03
"11790","Germany","Nordrhein-Westfalen",276696,204396,3793,2020-12-03
"11791","Germany","Rheinland-Pfalz",47140,29505,608,2020-12-03
"11792","Germany","Saarland",13970,11602,296,2020-12-03
"11793","Germany","Sachsen",63535,39830,1142,2020-12-03
"11794","Germany","Sachsen-Anhalt",15482,9979,203,2020-12-03
"11795","Germany","Schleswig-Holstein",15082,11900,263,2020-12-03
"11796","Germany","Thuringen",19463,12893,405,2020-12-03
"11797","Germany","Unknown",8230,0,0,2020-12-03
"11798","Italy","Abruzzo",29196,10428,940,2020-12-03
"11799","Italy","Basilicata",8586,2023,158,2020-12-03
"11800","Italy","Calabria",17542,6629,322,2020-12-03
"11801","Italy","Campania",160569,56177,1818,2020-12-03
"11802","Italy","Emilia-Romagna",127870,51674,5959,2020-12-03
"11803","Italy","Friuli Venezia Giulia",32970,17146,941,2020-12-03
"11804","Italy","Lazio",125009,29616,2514,2020-12-03
"11805","Italy","Liguria",52794,38887,2449,2020-12-03
"11806","Italy","Lombardia",419015,278058,22626,2020-12-03
"11807","Italy","Marche",31040,10793,1298,2020-12-03
"11808","Italy","Molise",4921,2362,127,2020-12-03
"11809","Italy","P.A. Bolzano",24562,12789,558,2020-12-03
"11810","Italy","P.A. Trento",16406,13200,674,2020-12-03
"11811","Italy","Piemonte",172931,96473,6452,2020-12-03
"11812","Italy","Puglia",59249,15912,1588,2020-12-03
"11813","Italy","Sardegna",22878,8196,462,2020-12-03
"11814","Italy","Sicilia",67862,26432,1650,2020-12-03
"11815","Italy","Toscana",105804,67618,2756,2020-12-03
"11816","Italy","Umbria",24516,17314,440,2020-12-03
"11817","Italy","Valle d'Aosta",6619,5177,324,2020-12-03
"11818","Italy","Veneto",154490,79905,3982,2020-12-03
"11819","Switzerland","",340115,257600,5181,2020-12-03
"11820","United Kingdom","Anguilla",6,3,0,2020-12-03
"11821","United Kingdom","Bermuda",272,216,9,2020-12-03
"11822","United Kingdom","British Virgin Islands",72,71,1,2020-12-03
"11823","United Kingdom","Cayman Islands",288,257,2,2020-12-03
"11824","United Kingdom","Channel Islands",1458,1012,48,2020-12-03
"11825","United Kingdom","England",1438725,0,52601,2020-12-03
"11826","United Kingdom","Falkland Islands (Malvinas)",17,15,0,2020-12-03
"11827","United Kingdom","Gibraltar",1038,960,5,2020-12-03
"11828","United Kingdom","Isle of Man",369,344,25,2020-12-03
"11829","United Kingdom","Montserrat",13,12,1,2020-12-03
"11830","United Kingdom","Northern Ireland",53728,0,1026,2020-12-03
"11831","United Kingdom","Scotland",97720,0,3848,2020-12-03
"11832","United Kingdom","Turks and Caicos Islands",751,733,6,2020-12-03
"11833","United Kingdom","Unknown",0,0,0,2020-12-03
"11834","United Kingdom","Wales",83961,0,2638,2020-12-03
"11835","Germany","Baden-Wurttemberg",162388,116992,2978,2020-12-04
"11836","Germany","Bayern",226357,162974,4249,2020-12-04
"11837","Germany","Berlin",69768,49231,657,2020-12-04
"11838","Germany","Brandenburg",22569,16601,448,2020-12-04
"11839","Germany","Bremen",10645,8936,133,2020-12-04
"11840","Germany","Hamburg",26277,18400,404,2020-12-04
"11841","Germany","Hessen",94437,65136,1441,2020-12-04
"11842","Germany","Mecklenburg-Vorpommern",6608,4975,73,2020-12-04
"11843","Germany","Niedersachsen",76295,61202,1256,2020-12-04
"11844","Germany","Nordrhein-Westfalen",281491,209300,3892,2020-12-04
"11845","Germany","Rheinland-Pfalz",48260,30600,644,2020-12-04
"11846","Germany","Saarland",13904,11231,298,2020-12-04
"11847","Germany","Sachsen",65830,41260,1224,2020-12-04
"11848","Germany","Sachsen-Anhalt",14363,9530,202,2020-12-04
"11849","Germany","Schleswig-Holstein",15392,12110,264,2020-12-04
"11850","Germany","Thuringen",20115,13457,414,2020-12-04
"11851","Germany","Unknown",2815,0,0,2020-12-04
"11852","Italy","Abruzzo",29604,10857,955,2020-12-04
"11853","Italy","Basilicata",8728,2123,161,2020-12-04
"11854","Italy","Calabria",17891,6987,329,2020-12-04
"11855","Italy","Campania",162220,58461,1903,2020-12-04
"11856","Italy","Emilia-Romagna",130009,53931,6022,2020-12-04
"11857","Italy","Friuli Venezia Giulia",34010,17860,977,2020-12-04
"11858","Italy","Lazio",126840,30427,2576,2020-12-04
"11859","Italy","Liguria",53161,39660,2474,2020-12-04
"11860","Italy","Lombardia",423548,284073,22773,2020-12-04
"11861","Italy","Marche",31532,10866,1305,2020-12-04
"11862","Italy","Molise",5098,2364,129,2020-12-04
"11863","Italy","P.A. Bolzano",24847,13092,569,2020-12-04
"11864","Italy","P.A. Trento",16661,13475,680,2020-12-04
"11865","Italy","Piemonte",175063,100081,6506,2020-12-04
"11866","Italy","Puglia",60668,16464,1660,2020-12-04
"11867","Italy","Sardegna",23429,8417,511,2020-12-04
"11868","Italy","Sicilia",69227,28188,1689,2020-12-04
"11869","Italy","Toscana",106875,70798,2798,2020-12-04
"11870","Italy","Umbria",24684,17817,444,2020-12-04
"11871","Italy","Valle d'Aosta",6646,5240,326,2020-12-04
"11872","Italy","Veneto",158198,81204,4065,2020-12-04
"11873","Switzerland","",344497,260600,5293,2020-12-04
"11874","United Kingdom","Anguilla",7,3,0,2020-12-04
"11875","United Kingdom","Bermuda",278,216,9,2020-12-04
"11876","United Kingdom","British Virgin Islands",72,71,1,2020-12-04
"11877","United Kingdom","Cayman Islands",288,257,2,2020-12-04
"11878","United Kingdom","Channel Islands",1526,1012,48,2020-12-04
"11879","United Kingdom","England",1452137,0,53025,2020-12-04
"11880","United Kingdom","Falkland Islands (Malvinas)",17,15,0,2020-12-04
"11881","United Kingdom","Gibraltar",1042,969,5,2020-12-04
"11882","United Kingdom","Isle of Man",370,344,25,2020-12-04
"11883","United Kingdom","Montserrat",13,12,1,2020-12-04
"11884","United Kingdom","Northern Ireland",54177,0,1032,2020-12-04
"11885","United Kingdom","Scotland",98686,0,3889,2020-12-04
"11886","United Kingdom","Turks and Caicos Islands",755,738,6,2020-12-04
"11887","United Kingdom","Unknown",0,0,0,2020-12-04
"11888","United Kingdom","Wales",85432,0,2671,2020-12-04
"11889","Germany","Baden-Wurttemberg",164843,118282,3007,2020-12-05
"11890","Germany","Bayern",229675,167823,4289,2020-12-05
"11891","Germany","Berlin",71088,49705,679,2020-12-05
"11892","Germany","Brandenburg",23252,16908,456,2020-12-05
"11893","Germany","Bremen",10775,8936,136,2020-12-05
"11894","Germany","Hamburg",26624,19052,419,2020-12-05
"11895","Germany","Hessen",95954,67539,1460,2020-12-05
"11896","Germany","Mecklenburg-Vorpommern",6689,5097,74,2020-12-05
"11897","Germany","Niedersachsen",77033,62929,1261,2020-12-05
"11898","Germany","Nordrhein-Westfalen",284815,215744,3924,2020-12-05
"11899","Germany","Rheinland-Pfalz",48779,31563,666,2020-12-05
"11900","Germany","Saarland",14139,11442,301,2020-12-05
"11901","Germany","Sachsen",68244,41260,1279,2020-12-05
"11902","Germany","Sachsen-Anhalt",14640,9724,208,2020-12-05
"11903","Germany","Schleswig-Holstein",15627,12462,264,2020-12-05
"11904","Germany","Thuringen",20489,14114,416,2020-12-05
"11905","Germany","Unknown",10974,0,0,2020-12-05
"11906","Italy","Abruzzo",29980,11764,969,2020-12-05
"11907","Italy","Basilicata",8859,2278,169,2020-12-05
"11908","Italy","Calabria",18197,7196,339,2020-12-05
"11909","Italy","Campania",163741,60422,1958,2020-12-05
"11910","Italy","Emilia-Romagna",131973,56270,6074,2020-12-05
"11911","Italy","Friuli Venezia Giulia",34765,18693,1008,2020-12-05
"11912","Italy","Lazio",128623,32536,2608,2020-12-05
"11913","Italy","Liguria",53475,40456,2501,2020-12-05
"11914","Italy","Lombardia",426696,288056,22884,2020-12-05
"11915","Italy","Marche",31950,10938,1314,2020-12-05
"11916","Italy","Molise",5250,2432,133,2020-12-05
"11917","Italy","P.A. Bolzano",25113,13429,572,2020-12-05
"11918","Italy","P.A. Trento",16887,13679,689,2020-12-05
"11919","Italy","Piemonte",176519,103188,6568,2020-12-05
"11920","Italy","Puglia",62552,16704,1688,2020-12-05
"11921","Italy","Sardegna",23893,8512,524,2020-12-05
"11922","Italy","Sicilia",70467,29204,1723,2020-12-05
"11923","Italy","Toscana",107644,74261,2839,2020-12-05
"11924","Italy","Umbria",24910,18310,451,2020-12-05
"11925","Italy","Valle d'Aosta",6692,5306,330,2020-12-05
"11926","Italy","Veneto",161805,82674,4173,2020-12-05
"11927","Switzerland","",344497,260600,5324,2020-12-05
"11928","United Kingdom","Anguilla",7,3,0,2020-12-05
"11929","United Kingdom","Bermuda",288,216,9,2020-12-05
"11930","United Kingdom","British Virgin Islands",72,71,1,2020-12-05
"11931","United Kingdom","Cayman Islands",288,257,2,2020-12-05
"11932","United Kingdom","Channel Islands",1549,1012,48,2020-12-05
"11933","United Kingdom","England",1464803,0,53369,2020-12-05
"11934","United Kingdom","Falkland Islands (Malvinas)",17,15,0,2020-12-05
"11935","United Kingdom","Gibraltar",1048,980,5,2020-12-05
"11936","United Kingdom","Isle of Man",370,344,25,2020-12-05
"11937","United Kingdom","Montserrat",13,12,1,2020-12-05
"11938","United Kingdom","Northern Ireland",54628,0,1039,2020-12-05
"11939","United Kingdom","Scotland",99463,0,3911,2020-12-05
"11940","United Kingdom","Turks and Caicos Islands",756,740,6,2020-12-05
"11941","United Kingdom","Unknown",0,0,0,2020-12-05
