"","Country.Region","Province.State","Confirmed","Recovered","Deaths","Date"
"1981","Germany","Baden-Wurttemberg",35486,33223,1830,2020-06-25
"1982","Germany","Bayern",48122,45000,2583,2020-06-25
"1983","Germany","Berlin",8095,7081,212,2020-06-25
"1984","United Kingdom","Bermuda",146,133,9,2020-06-25
"1985","Germany","Brandenburg",3428,3200,170,2020-06-25
"1986","Germany","Bremen",1661,1505,49,2020-06-25
"1987","United Kingdom","British Virgin Islands",8,7,1,2020-06-25
"1988","United Kingdom","Cayman Islands",196,184,1,2020-06-25
"1989","United Kingdom","Channel Islands",571,512,47,2020-06-25
"1990","United Kingdom","England",159696,0,38706,2020-06-25
"1991","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-06-25
"1992","United Kingdom","Gibraltar",176,176,0,2020-06-25
"1993","Germany","Hamburg",5175,4900,259,2020-06-25
"1994","Germany","Hessen",10666,9800,505,2020-06-25
"1995","United Kingdom","Isle of Man",336,312,24,2020-06-25
"1996","Germany","Mecklenburg-Vorpommern",797,762,20,2020-06-25
"1997","United Kingdom","Montserrat",11,10,1,2020-06-25
"1998","Germany","Niedersachsen",13378,12000,626,2020-06-25
"1999","Germany","Nordrhein-Westfalen",41992,37400,1669,2020-06-25
"2000","United Kingdom","Northern Ireland",4874,0,547,2020-06-25
"2001","Germany","Rheinland-Pfalz",6940,6553,235,2020-06-25
"2002","Germany","Saarland",2801,2574,172,2020-06-25
"2003","Germany","Sachsen",5438,5105,222,2020-06-25
"2004","Germany","Sachsen-Anhalt",1864,1681,58,2020-06-25
"2005","Germany","Schleswig-Holstein",3140,2980,152,2020-06-25
"2006","United Kingdom","Scotland",15802,0,2480,2020-06-25
"2007","Germany","Thuringen",3235,3000,178,2020-06-25
"2008","United Kingdom","Turks and Caicos Islands",15,11,1,2020-06-25
"2009","Germany","Unknown",1153,0,0,2020-06-25
"2010","United Kingdom","Unknown",112142,0,0,2020-06-25
"2011","United Kingdom","Wales",15466,0,1497,2020-06-25
"2012","United Kingdom","Anguilla",3,3,0,2020-06-26
"2013","Germany","Baden-Wurttemberg",35541,33252,1830,2020-06-26
"2014","Germany","Bayern",48202,45100,2594,2020-06-26
"2015","Germany","Berlin",8144,7125,213,2020-06-26
"2016","United Kingdom","Bermuda",146,133,9,2020-06-26
"2017","Germany","Brandenburg",3437,3200,171,2020-06-26
"2018","Germany","Bremen",1662,1505,50,2020-06-26
"2019","United Kingdom","British Virgin Islands",8,7,1,2020-06-26
"2020","United Kingdom","Cayman Islands",196,186,1,2020-06-26
"2021","United Kingdom","Channel Islands",571,512,47,2020-06-26
"2022","United Kingdom","England",159958,0,38888,2020-06-26
"2023","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-06-26
"2024","United Kingdom","Gibraltar",176,176,0,2020-06-26
"2025","Germany","Hamburg",5177,4900,259,2020-06-26
"2026","Germany","Hessen",10707,9800,505,2020-06-26
"2027","United Kingdom","Isle of Man",336,312,24,2020-06-26
"2028","Germany","Mecklenburg-Vorpommern",798,762,20,2020-06-26
"2029","United Kingdom","Montserrat",11,10,1,2020-06-26
"2030","Germany","Niedersachsen",13422,12100,629,2020-06-26
"2031","Germany","Nordrhein-Westfalen",42150,37500,1673,2020-06-26
"2032","United Kingdom","Northern Ireland",4876,0,547,2020-06-26
"2033","Germany","Rheinland-Pfalz",6954,6565,235,2020-06-26
"2034","Germany","Saarland",2802,2574,173,2020-06-26
"2035","Germany","Sachsen",5440,5105,222,2020-06-26
"2036","Germany","Sachsen-Anhalt",1867,1681,58,2020-06-26
"2037","Germany","Schleswig-Holstein",3144,2980,152,2020-06-26
"2038","United Kingdom","Scotland",15807,0,2482,2020-06-26
"2039","Germany","Thuringen",3244,3000,181,2020-06-26
"2040","United Kingdom","Turks and Caicos Islands",16,11,1,2020-06-26
"2041","Germany","Unknown",1345,0,0,2020-06-26
"2042","United Kingdom","Unknown",113188,0,0,2020-06-26
"2043","United Kingdom","Wales",15531,0,1497,2020-06-26
"2044","United Kingdom","Anguilla",3,3,0,2020-06-27
"2045","Germany","Baden-Wurttemberg",35541,33300,1830,2020-06-27
"2046","Germany","Bayern",48262,45100,2594,2020-06-27
"2047","Germany","Berlin",8167,7196,213,2020-06-27
"2048","United Kingdom","Bermuda",146,134,9,2020-06-27
"2049","Germany","Brandenburg",3448,3200,171,2020-06-27
"2050","Germany","Bremen",1664,1517,50,2020-06-27
"2051","United Kingdom","British Virgin Islands",8,7,1,2020-06-27
"2052","United Kingdom","Cayman Islands",196,186,1,2020-06-27
"2053","United Kingdom","Channel Islands",571,512,47,2020-06-27
"2054","United Kingdom","England",160150,0,38982,2020-06-27
"2055","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-06-27
"2056","United Kingdom","Gibraltar",177,176,0,2020-06-27
"2057","Germany","Hamburg",5187,4900,259,2020-06-27
"2058","Germany","Hessen",10731,9900,506,2020-06-27
"2059","United Kingdom","Isle of Man",336,312,24,2020-06-27
"2060","Germany","Mecklenburg-Vorpommern",801,763,20,2020-06-27
"2061","United Kingdom","Montserrat",11,10,1,2020-06-27
"2062","Germany","Niedersachsen",13456,12100,630,2020-06-27
"2063","Germany","Nordrhein-Westfalen",42571,37600,1674,2020-06-27
"2064","United Kingdom","Northern Ireland",4877,0,548,2020-06-27
"2065","Germany","Rheinland-Pfalz",6971,6582,235,2020-06-27
"2066","Germany","Saarland",2802,2574,173,2020-06-27
"2067","Germany","Sachsen",5444,5105,222,2020-06-27
"2068","Germany","Sachsen-Anhalt",1867,1681,58,2020-06-27
"2069","Germany","Schleswig-Holstein",3146,2980,152,2020-06-27
"2070","United Kingdom","Scotland",15814,0,2482,2020-06-27
"2071","Germany","Thuringen",3249,3020,181,2020-06-27
"2072","United Kingdom","Turks and Caicos Islands",16,11,1,2020-06-27
"2073","Germany","Unknown",1151,0,0,2020-06-27
"2074","United Kingdom","Unknown",113832,0,0,2020-06-27
"2075","United Kingdom","Wales",15577,0,1502,2020-06-27
"2076","United Kingdom","Anguilla",3,3,0,2020-06-28
"2077","Germany","Baden-Wurttemberg",35541,33300,1830,2020-06-28
"2078","Germany","Bayern",48294,45100,2594,2020-06-28
"2079","Germany","Berlin",8175,7217,213,2020-06-28
"2080","United Kingdom","Bermuda",146,134,9,2020-06-28
"2081","Germany","Brandenburg",3451,3200,171,2020-06-28
"2082","Germany","Bremen",1664,1518,50,2020-06-28
"2083","United Kingdom","British Virgin Islands",8,7,1,2020-06-28
"2084","United Kingdom","Cayman Islands",196,186,1,2020-06-28
"2085","United Kingdom","Channel Islands",571,512,47,2020-06-28
"2086","United Kingdom","England",160292,0,39015,2020-06-28
"2087","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-06-28
"2088","United Kingdom","Gibraltar",177,176,0,2020-06-28
"2089","Germany","Hamburg",5187,4900,259,2020-06-28
"2090","Germany","Hessen",10761,9900,506,2020-06-28
"2091","United Kingdom","Isle of Man",336,312,24,2020-06-28
"2092","Germany","Mecklenburg-Vorpommern",801,764,20,2020-06-28
"2093","United Kingdom","Montserrat",11,10,1,2020-06-28
"2094","Germany","Niedersachsen",13478,12100,630,2020-06-28
"2095","Germany","Nordrhein-Westfalen",42723,37700,1674,2020-06-28
"2096","United Kingdom","Northern Ireland",4878,0,549,2020-06-28
"2097","Germany","Rheinland-Pfalz",6979,6588,235,2020-06-28
"2098","Germany","Saarland",2805,2574,173,2020-06-28
"2099","Germany","Sachsen",5444,5105,222,2020-06-28
"2100","Germany","Sachsen-Anhalt",1868,1681,58,2020-06-28
"2101","Germany","Schleswig-Holstein",3147,2990,152,2020-06-28
"2102","United Kingdom","Scotland",15815,0,2482,2020-06-28
"2103","Germany","Thuringen",3250,3020,181,2020-06-28
"2104","United Kingdom","Turks and Caicos Islands",28,11,1,2020-06-28
"2105","Germany","Unknown",1125,0,0,2020-06-28
"2106","United Kingdom","Unknown",114564,0,0,2020-06-28
"2107","United Kingdom","Wales",15602,0,1504,2020-06-28
"2108","United Kingdom","Anguilla",3,3,0,2020-06-29
"2109","Germany","Baden-Wurttemberg",35630,33300,1830,2020-06-29
"2110","Germany","Bayern",48344,45100,2594,2020-06-29
"2111","Germany","Berlin",8219,7272,214,2020-06-29
"2112","United Kingdom","Bermuda",146,135,9,2020-06-29
"2113","Germany","Brandenburg",3451,3200,171,2020-06-29
"2114","Germany","Bremen",1665,1533,53,2020-06-29
"2115","United Kingdom","British Virgin Islands",8,7,1,2020-06-29
"2116","United Kingdom","Cayman Islands",199,189,1,2020-06-29
"2117","United Kingdom","Channel Islands",571,512,47,2020-06-29
"2118","United Kingdom","England",160391,0,39036,2020-06-29
"2119","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-06-29
"2120","United Kingdom","Gibraltar",177,176,0,2020-06-29
"2121","Germany","Hamburg",5200,4900,259,2020-06-29
"2122","Germany","Hessen",10762,9900,506,2020-06-29
"2123","United Kingdom","Isle of Man",336,312,24,2020-06-29
"2124","Germany","Mecklenburg-Vorpommern",802,765,20,2020-06-29
"2125","United Kingdom","Montserrat",11,10,1,2020-06-29
"2126","Germany","Niedersachsen",13502,12100,630,2020-06-29
"2127","Germany","Nordrhein-Westfalen",42869,37700,1678,2020-06-29
"2128","United Kingdom","Northern Ireland",4880,0,550,2020-06-29
"2129","Germany","Rheinland-Pfalz",6987,6590,235,2020-06-29
"2130","Germany","Saarland",2806,2577,173,2020-06-29
"2131","Germany","Sachsen",5444,5105,222,2020-06-29
"2132","Germany","Sachsen-Anhalt",1873,1718,58,2020-06-29
"2133","Germany","Schleswig-Holstein",3147,2990,152,2020-06-29
"2134","United Kingdom","Scotland",15818,0,2482,2020-06-29
"2135","Germany","Thuringen",3250,3020,181,2020-06-29
"2136","United Kingdom","Turks and Caicos Islands",41,11,1,2020-06-29
"2137","Germany","Unknown",1091,0,0,2020-06-29
"2138","United Kingdom","Unknown",115159,0,0,2020-06-29
"2139","United Kingdom","Wales",15717,0,1507,2020-06-29
"2140","United Kingdom","Anguilla",3,3,0,2020-06-30
"2141","Germany","Baden-Wurttemberg",35705,33300,1838,2020-06-30
"2142","Germany","Bayern",48400,45100,2594,2020-06-30
"2143","Germany","Berlin",8242,7349,214,2020-06-30
"2144","United Kingdom","Bermuda",146,135,9,2020-06-30
"2145","Germany","Brandenburg",3451,3200,171,2020-06-30
"2146","Germany","Bremen",1670,1539,53,2020-06-30
"2147","United Kingdom","British Virgin Islands",8,7,1,2020-06-30
"2148","United Kingdom","Cayman Islands",200,191,1,2020-06-30
"2149","United Kingdom","Channel Islands",571,512,47,2020-06-30
"2150","United Kingdom","England",160587,0,39187,2020-06-30
"2151","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-06-30
"2152","United Kingdom","Gibraltar",177,176,0,2020-06-30
"2153","Germany","Hamburg",5203,4900,259,2020-06-30
"2154","Germany","Hessen",10795,9900,508,2020-06-30
"2155","United Kingdom","Isle of Man",336,312,24,2020-06-30
"2156","Germany","Mecklenburg-Vorpommern",803,767,20,2020-06-30
"2157","United Kingdom","Montserrat",11,10,1,2020-06-30
"2158","Germany","Niedersachsen",13535,12100,630,2020-06-30
"2159","Germany","Nordrhein-Westfalen",43066,37700,1680,2020-06-30
"2160","United Kingdom","Northern Ireland",4880,0,551,2020-06-30
"2161","Germany","Rheinland-Pfalz",7001,6597,235,2020-06-30
"2162","Germany","Saarland",2806,2581,173,2020-06-30
"2163","Germany","Sachsen",5448,5125,223,2020-06-30
"2164","Germany","Sachsen-Anhalt",1875,1725,59,2020-06-30
"2165","Germany","Schleswig-Holstein",3159,3000,152,2020-06-30
"2166","United Kingdom","Scotland",15822,0,2482,2020-06-30
"2167","Germany","Thuringen",3254,3030,181,2020-06-30
"2168","United Kingdom","Turks and Caicos Islands",41,11,2,2020-06-30
"2169","Germany","Unknown",1005,187,0,2020-06-30
"2170","United Kingdom","Unknown",115622,0,0,2020-06-30
"2171","United Kingdom","Wales",15743,0,1510,2020-06-30
"2172","United Kingdom","Anguilla",3,3,0,2020-07-01
"2173","Germany","Baden-Wurttemberg",35755,33300,1838,2020-07-01
"2174","Germany","Bayern",48480,45100,2594,2020-07-01
"2175","Germany","Berlin",8301,7433,214,2020-07-01
"2176","United Kingdom","Bermuda",146,135,9,2020-07-01
"2177","Germany","Brandenburg",3459,3200,171,2020-07-01
"2178","Germany","Bremen",1673,1556,53,2020-07-01
"2179","United Kingdom","British Virgin Islands",8,7,1,2020-07-01
"2180","United Kingdom","Cayman Islands",201,193,1,2020-07-01
"2181","United Kingdom","Channel Islands",571,512,47,2020-07-01
"2182","United Kingdom","England",160764,0,39354,2020-07-01
"2183","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-07-01
"2184","United Kingdom","Gibraltar",178,176,0,2020-07-01
"2185","Germany","Hamburg",5204,4900,259,2020-07-01
"2186","Germany","Hessen",10811,9909,508,2020-07-01
"2187","United Kingdom","Isle of Man",336,312,24,2020-07-01
"2188","Germany","Mecklenburg-Vorpommern",803,767,20,2020-07-01
"2189","United Kingdom","Montserrat",11,10,1,2020-07-01
"2190","Germany","Niedersachsen",13577,12250,632,2020-07-01
"2191","Germany","Nordrhein-Westfalen",43242,37700,1683,2020-07-01
"2192","United Kingdom","Northern Ireland",4880,0,551,2020-07-01
"2193","Germany","Rheinland-Pfalz",7027,6603,235,2020-07-01
"2194","Germany","Saarland",2806,2584,173,2020-07-01
"2195","Germany","Sachsen",5451,5150,223,2020-07-01
"2196","Germany","Sachsen-Anhalt",1878,1725,59,2020-07-01
"2197","Germany","Schleswig-Holstein",3163,3000,152,2020-07-01
"2198","United Kingdom","Scotland",15827,0,2485,2020-07-01
"2199","Germany","Thuringen",3258,3040,181,2020-07-01
"2200","United Kingdom","Turks and Caicos Islands",42,11,2,2020-07-01
"2201","Germany","Unknown",1005,883,0,2020-07-01
"2202","United Kingdom","Unknown",116237,0,0,2020-07-01
"2203","United Kingdom","Wales",15775,0,1516,2020-07-01
"2204","United Kingdom","Anguilla",3,3,0,2020-07-02
"2205","Germany","Baden-Wurttemberg",35780,33518,1839,2020-07-02
"2206","Germany","Bayern",48547,45210,2597,2020-07-02
"2207","Germany","Berlin",8344,7515,214,2020-07-02
"2208","United Kingdom","Bermuda",146,135,9,2020-07-02
"2209","Germany","Brandenburg",3470,3200,172,2020-07-02
"2210","Germany","Bremen",1678,1560,53,2020-07-02
"2211","United Kingdom","British Virgin Islands",8,7,1,2020-07-02
"2212","United Kingdom","Cayman Islands",201,194,1,2020-07-02
"2213","United Kingdom","Channel Islands",571,512,47,2020-07-02
"2214","United Kingdom","England",243910,0,39434,2020-07-02
"2215","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-07-02
"2216","United Kingdom","Gibraltar",178,176,0,2020-07-02
"2217","Germany","Hamburg",5211,4900,260,2020-07-02
"2218","Germany","Hessen",10869,9952,508,2020-07-02
"2219","United Kingdom","Isle of Man",336,312,24,2020-07-02
"2220","Germany","Mecklenburg-Vorpommern",803,769,20,2020-07-02
"2221","United Kingdom","Montserrat",11,10,1,2020-07-02
"2222","Germany","Niedersachsen",13605,12265,634,2020-07-02
"2223","Germany","Nordrhein-Westfalen",43436,37853,1684,2020-07-02
"2224","United Kingdom","Northern Ireland",5768,0,551,2020-07-02
"2225","Germany","Rheinland-Pfalz",7036,6603,235,2020-07-02
"2226","Germany","Saarland",2807,2584,174,2020-07-02
"2227","Germany","Sachsen",5457,5165,224,2020-07-02
"2228","Germany","Sachsen-Anhalt",1880,1749,59,2020-07-02
"2229","Germany","Schleswig-Holstein",3176,3000,152,2020-07-02
"2230","United Kingdom","Scotland",18264,0,2486,2020-07-02
"2231","Germany","Thuringen",3260,3050,181,2020-07-02
"2232","United Kingdom","Turks and Caicos Islands",44,11,2,2020-07-02
"2233","Germany","Unknown",1011,907,0,2020-07-02
"2234","United Kingdom","Unknown",0,0,0,2020-07-02
"2235","United Kingdom","Wales",15815,0,1524,2020-07-02
"2236","United Kingdom","Anguilla",3,3,0,2020-07-03
"2237","Germany","Baden-Wurttemberg",35817,33570,1837,2020-07-03
"2238","Germany","Bayern",48587,45250,2598,2020-07-03
"2239","Germany","Berlin",8392,7612,214,2020-07-03
"2240","United Kingdom","Bermuda",146,137,9,2020-07-03
"2241","Germany","Brandenburg",3479,3200,172,2020-07-03
"2242","Germany","Bremen",1678,1564,53,2020-07-03
"2243","United Kingdom","British Virgin Islands",8,7,1,2020-07-03
"2244","United Kingdom","Cayman Islands",201,194,1,2020-07-03
"2245","United Kingdom","Channel Islands",571,512,47,2020-07-03
"2246","United Kingdom","England",244412,0,39567,2020-07-03
"2247","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-07-03
"2248","United Kingdom","Gibraltar",178,176,0,2020-07-03
"2249","Germany","Hamburg",5216,4900,260,2020-07-03
"2250","Germany","Hessen",10894,9993,509,2020-07-03
"2251","United Kingdom","Isle of Man",336,312,24,2020-07-03
"2252","Germany","Mecklenburg-Vorpommern",804,769,20,2020-07-03
"2253","United Kingdom","Montserrat",11,10,1,2020-07-03
"2254","Germany","Niedersachsen",13632,12268,636,2020-07-03
"2255","Germany","Nordrhein-Westfalen",43660,37974,1686,2020-07-03
"2256","United Kingdom","Northern Ireland",5747,0,552,2020-07-03
"2257","Germany","Rheinland-Pfalz",7068,6623,235,2020-07-03
"2258","Germany","Saarland",2807,2584,174,2020-07-03
"2259","Germany","Sachsen",5457,5180,224,2020-07-03
"2260","Germany","Sachsen-Anhalt",1882,1758,59,2020-07-03
"2261","Germany","Schleswig-Holstein",3178,3000,152,2020-07-03
"2262","United Kingdom","Scotland",18276,0,2487,2020-07-03
"2263","Germany","Thuringen",3266,3060,181,2020-07-03
"2264","United Kingdom","Turks and Caicos Islands",44,11,2,2020-07-03
"2265","Germany","Unknown",963,995,0,2020-07-03
"2266","United Kingdom","Unknown",0,0,0,2020-07-03
"2267","United Kingdom","Wales",15841,0,1525,2020-07-03
"2268","United Kingdom","Anguilla",3,3,0,2020-07-04
"2269","Germany","Baden-Wurttemberg",35817,33570,1839,2020-07-04
"2270","Germany","Bayern",48655,45290,2600,2020-07-04
"2271","Germany","Berlin",8433,7646,215,2020-07-04
"2272","United Kingdom","Bermuda",146,137,9,2020-07-04
"2273","Germany","Brandenburg",3488,3210,172,2020-07-04
"2274","Germany","Bremen",1681,1564,53,2020-07-04
"2275","United Kingdom","British Virgin Islands",8,7,1,2020-07-04
"2276","United Kingdom","Cayman Islands",201,194,1,2020-07-04
"2277","United Kingdom","Channel Islands",571,512,47,2020-07-04
"2278","United Kingdom","England",244991,0,39626,2020-07-04
"2279","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-07-04
"2280","United Kingdom","Gibraltar",178,176,0,2020-07-04
"2281","Germany","Hamburg",5219,4900,260,2020-07-04
"2282","Germany","Hessen",10918,10009,511,2020-07-04
"2283","United Kingdom","Isle of Man",336,312,24,2020-07-04
"2284","Germany","Mecklenburg-Vorpommern",804,772,20,2020-07-04
"2285","United Kingdom","Montserrat",11,10,1,2020-07-04
"2286","Germany","Niedersachsen",13647,12334,637,2020-07-04
"2287","Germany","Nordrhein-Westfalen",43853,39222,1688,2020-07-04
"2288","United Kingdom","Northern Ireland",5747,0,554,2020-07-04
"2289","Germany","Rheinland-Pfalz",7080,6635,235,2020-07-04
"2290","Germany","Saarland",2807,2585,174,2020-07-04
"2291","Germany","Sachsen",5458,5180,224,2020-07-04
"2292","Germany","Sachsen-Anhalt",1882,1758,59,2020-07-04
"2293","Germany","Schleswig-Holstein",3181,3000,152,2020-07-04
"2294","United Kingdom","Scotland",18287,0,2488,2020-07-04
"2295","Germany","Thuringen",3267,3060,181,2020-07-04
"2296","United Kingdom","Turks and Caicos Islands",45,11,2,2020-07-04
"2297","Germany","Unknown",1008,265,0,2020-07-04
"2298","United Kingdom","Unknown",0,0,0,2020-07-04
"2299","United Kingdom","Wales",15875,0,1530,2020-07-04
"2300","United Kingdom","Anguilla",3,3,0,2020-07-05
"2301","Germany","Baden-Wurttemberg",35817,33570,1839,2020-07-05
"2302","Germany","Bayern",48665,45400,2600,2020-07-05
"2303","Germany","Berlin",8450,7670,215,2020-07-05
"2304","United Kingdom","Bermuda",146,137,9,2020-07-05
"2305","Germany","Brandenburg",3498,3210,172,2020-07-05
"2306","Germany","Bremen",1682,1564,54,2020-07-05
"2307","United Kingdom","British Virgin Islands",8,7,1,2020-07-05
"2308","United Kingdom","Cayman Islands",201,194,1,2020-07-05
"2309","United Kingdom","Channel Islands",571,512,47,2020-07-05
"2310","United Kingdom","England",245483,0,39647,2020-07-05
"2311","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-07-05
"2312","United Kingdom","Gibraltar",179,176,0,2020-07-05
"2313","Germany","Hamburg",5220,4900,261,2020-07-05
"2314","Germany","Hessen",10939,10100,512,2020-07-05
"2315","United Kingdom","Isle of Man",336,312,24,2020-07-05
"2316","Germany","Mecklenburg-Vorpommern",804,775,20,2020-07-05
"2317","United Kingdom","Montserrat",11,10,1,2020-07-05
"2318","Germany","Niedersachsen",13664,12500,637,2020-07-05
"2319","Germany","Nordrhein-Westfalen",43990,39800,1688,2020-07-05
"2320","United Kingdom","Northern Ireland",5747,0,554,2020-07-05
"2321","Germany","Rheinland-Pfalz",7080,6646,235,2020-07-05
"2322","Germany","Saarland",2807,2586,174,2020-07-05
"2323","Germany","Sachsen",5458,5180,224,2020-07-05
"2324","Germany","Sachsen-Anhalt",1882,1758,59,2020-07-05
"2325","Germany","Schleswig-Holstein",3187,3000,152,2020-07-05
"2326","United Kingdom","Scotland",18296,0,2488,2020-07-05
"2327","Germany","Thuringen",3270,3060,181,2020-07-05
"2328","United Kingdom","Turks and Caicos Islands",47,11,2,2020-07-05
"2329","Germany","Unknown",1110,0,0,2020-07-05
"2330","United Kingdom","Unknown",0,0,0,2020-07-05
"2331","United Kingdom","Wales",15890,0,1531,2020-07-05
"2332","United Kingdom","Anguilla",3,3,0,2020-07-06
"2333","Germany","Baden-Wurttemberg",35872,33570,1837,2020-07-06
"2334","Germany","Bayern",48769,45400,2600,2020-07-06
"2335","Germany","Berlin",8461,7738,215,2020-07-06
"2336","United Kingdom","Bermuda",146,137,9,2020-07-06
"2337","Germany","Brandenburg",3499,3220,172,2020-07-06
"2338","Germany","Bremen",1682,1589,54,2020-07-06
"2339","United Kingdom","British Virgin Islands",8,7,1,2020-07-06
"2340","United Kingdom","Cayman Islands",201,194,1,2020-07-06
"2341","United Kingdom","Channel Islands",577,512,47,2020-07-06
"2342","United Kingdom","England",245814,0,39663,2020-07-06
"2343","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-07-06
"2344","United Kingdom","Gibraltar",179,176,0,2020-07-06
"2345","Germany","Hamburg",5222,4900,261,2020-07-06
"2346","Germany","Hessen",10955,10100,512,2020-07-06
"2347","United Kingdom","Isle of Man",336,312,24,2020-07-06
"2348","Germany","Mecklenburg-Vorpommern",804,775,20,2020-07-06
"2349","United Kingdom","Montserrat",11,10,1,2020-07-06
"2350","Germany","Niedersachsen",13675,12600,637,2020-07-06
"2351","Germany","Nordrhein-Westfalen",44064,40000,1689,2020-07-06
"2352","United Kingdom","Northern Ireland",5756,0,554,2020-07-06
"2353","Germany","Rheinland-Pfalz",7083,6657,235,2020-07-06
"2354","Germany","Saarland",2807,2588,174,2020-07-06
"2355","Germany","Sachsen",5458,5195,224,2020-07-06
"2356","Germany","Sachsen-Anhalt",1896,1758,59,2020-07-06
"2357","Germany","Schleswig-Holstein",3189,3000,152,2020-07-06
"2358","United Kingdom","Scotland",18300,0,2488,2020-07-06
"2359","Germany","Thuringen",3272,3070,181,2020-07-06
"2360","United Kingdom","Turks and Caicos Islands",48,11,2,2020-07-06
"2361","Germany","Unknown",1356,0,0,2020-07-06
"2362","United Kingdom","Unknown",0,0,0,2020-07-06
"2363","United Kingdom","Wales",15898,0,1531,2020-07-06
"2364","United Kingdom","Anguilla",3,3,0,2020-07-07
"2365","Germany","Baden-Wurttemberg",35900,33570,1837,2020-07-07
"2366","Germany","Bayern",48853,45500,2606,2020-07-07
"2367","Germany","Berlin",8501,7783,215,2020-07-07
"2368","United Kingdom","Bermuda",148,137,9,2020-07-07
"2369","Germany","Brandenburg",3501,3220,172,2020-07-07
"2370","Germany","Bremen",1684,1596,54,2020-07-07
"2371","United Kingdom","British Virgin Islands",8,7,1,2020-07-07
"2372","United Kingdom","Cayman Islands",201,194,1,2020-07-07
"2373","United Kingdom","Channel Islands",577,512,47,2020-07-07
"2374","United Kingdom","England",246386,0,39815,2020-07-07
"2375","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-07-07
"2376","United Kingdom","Gibraltar",179,176,0,2020-07-07
"2377","Germany","Hamburg",5223,4900,261,2020-07-07
"2378","Germany","Hessen",10985,10100,512,2020-07-07
"2379","United Kingdom","Isle of Man",336,312,24,2020-07-07
"2380","Germany","Mecklenburg-Vorpommern",805,775,20,2020-07-07
"2381","United Kingdom","Montserrat",11,10,1,2020-07-07
"2382","Germany","Niedersachsen",13731,12700,640,2020-07-07
"2383","Germany","Nordrhein-Westfalen",44158,40200,1689,2020-07-07
"2384","United Kingdom","Northern Ireland",5761,0,554,2020-07-07
"2385","Germany","Rheinland-Pfalz",7094,6664,235,2020-07-07
"2386","Germany","Saarland",2807,2588,174,2020-07-07
"2387","Germany","Sachsen",5460,5200,224,2020-07-07
"2388","Germany","Sachsen-Anhalt",1898,1795,59,2020-07-07
"2389","Germany","Schleswig-Holstein",3194,3000,153,2020-07-07
"2390","United Kingdom","Scotland",18302,0,2488,2020-07-07
"2391","Germany","Thuringen",3277,3070,181,2020-07-07
"2392","United Kingdom","Turks and Caicos Islands",49,11,2,2020-07-07
"2393","Germany","Unknown",1272,0,0,2020-07-07
"2394","United Kingdom","Unknown",0,0,0,2020-07-07
"2395","United Kingdom","Wales",15900,0,1534,2020-07-07
"2396","United Kingdom","Anguilla",3,3,0,2020-07-08
"2397","Germany","Baden-Wurttemberg",35952,33575,1838,2020-07-08
"2398","Germany","Bayern",48953,45500,2607,2020-07-08
"2399","Germany","Berlin",8536,7828,215,2020-07-08
"2400","United Kingdom","Bermuda",149,137,9,2020-07-08
"2401","Germany","Brandenburg",3502,3300,172,2020-07-08
"2402","Germany","Bremen",1687,1599,54,2020-07-08
"2403","United Kingdom","British Virgin Islands",8,7,1,2020-07-08
"2404","United Kingdom","Cayman Islands",201,197,1,2020-07-08
"2405","United Kingdom","Channel Islands",577,512,47,2020-07-08
"2406","United Kingdom","England",246992,0,39936,2020-07-08
"2407","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-07-08
"2408","United Kingdom","Gibraltar",179,176,0,2020-07-08
"2409","Germany","Hamburg",5228,4900,261,2020-07-08
"2410","Germany","Hessen",11012,10200,512,2020-07-08
"2411","United Kingdom","Isle of Man",336,312,24,2020-07-08
"2412","Germany","Mecklenburg-Vorpommern",805,777,20,2020-07-08
"2413","United Kingdom","Montserrat",11,10,1,2020-07-08
"2414","Germany","Niedersachsen",13748,12750,642,2020-07-08
"2415","Germany","Nordrhein-Westfalen",44306,40400,1696,2020-07-08
"2416","United Kingdom","Northern Ireland",5765,0,554,2020-07-08
"2417","Germany","Rheinland-Pfalz",7100,6668,236,2020-07-08
"2418","Germany","Saarland",2808,2589,174,2020-07-08
"2419","Germany","Sachsen",5465,5200,224,2020-07-08
"2420","Germany","Sachsen-Anhalt",1900,1797,60,2020-07-08
"2421","Germany","Schleswig-Holstein",3200,3000,153,2020-07-08
"2422","United Kingdom","Scotland",18309,0,2489,2020-07-08
"2423","Germany","Thuringen",3283,3070,182,2020-07-08
"2424","United Kingdom","Turks and Caicos Islands",55,11,2,2020-07-08
"2425","Germany","Unknown",1214,0,0,2020-07-08
