"","Country.Region","Province.State","Confirmed","Recovered","Deaths","Date"
"944","United Kingdom","Anguilla",3,3,0,2020-08-02
"945","Germany","Baden-Wurttemberg",37317,34448,1847,2020-08-02
"946","Italy","Basilicata",453,374,28,2020-08-02
"947","Germany","Bayern",51080,47200,2622,2020-08-02
"948","Germany","Berlin",9327,8658,223,2020-08-02
"949","United Kingdom","Bermuda",157,143,9,2020-08-02
"950","Germany","Brandenburg",3592,3300,173,2020-08-02
"951","Germany","Bremen",1784,1656,56,2020-08-02
"952","United Kingdom","British Virgin Islands",8,7,1,2020-08-02
"953","Italy","Calabria",1270,1075,97,2020-08-02
"954","Italy","Campania",5016,4180,435,2020-08-02
"955","United Kingdom","Cayman Islands",203,202,1,2020-08-02
"956","United Kingdom","Channel Islands",587,533,47,2020-08-02
"957","Italy","Emilia-Romagna",29774,23943,4291,2020-08-02
"958","United Kingdom","England",262746,0,41589,2020-08-02
"959","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-02
"960","Italy","Friuli Venezia Giulia",3411,2929,345,2020-08-02
"961","United Kingdom","Gibraltar",188,183,0,2020-08-02
"962","Germany","Hamburg",5435,5000,261,2020-08-02
"963","Germany","Hessen",12117,11000,520,2020-08-02
"964","United Kingdom","Isle of Man",336,312,24,2020-08-02
"965","Italy","Lazio",8682,6855,863,2020-08-02
"966","Italy","Liguria",10236,8453,1567,2020-08-02
"967","Italy","Lombardia",96312,73676,16815,2020-08-02
"968","Italy","Marche",6897,5763,987,2020-08-02
"969","Germany","Mecklenburg-Vorpommern",877,792,20,2020-08-02
"970","Italy","Molise",475,421,23,2020-08-02
"971","United Kingdom","Montserrat",13,10,1,2020-08-02
"972","Germany","Niedersachsen",14524,13400,653,2020-08-02
"973","Germany","Nordrhein-Westfalen",49145,44417,1739,2020-08-02
"974","United Kingdom","Northern Ireland",5948,0,556,2020-08-02
"975","Italy","P.A. Bolzano",2728,2329,292,2020-08-02
"976","Italy","P.A. Trento",4979,4475,405,2020-08-02
"977","Italy","Piemonte",31698,26759,4129,2020-08-02
"978","Italy","Puglia",4639,3967,552,2020-08-02
"979","Germany","Rheinland-Pfalz",7535,7016,239,2020-08-02
"980","Germany","Saarland",2879,2629,174,2020-08-02
"981","Germany","Sachsen",5541,5260,225,2020-08-02
"982","Germany","Sachsen-Anhalt",2030,1872,64,2020-08-02
"983","Italy","Sardegna",1414,1237,134,2020-08-02
"984","Germany","Schleswig-Holstein",3463,3100,156,2020-08-02
"985","United Kingdom","Scotland",18676,0,2491,2020-08-02
"986","Italy","Sicilia",3305,2737,283,2020-08-02
"987","Germany","Thuringen",3370,3160,182,2020-08-02
"988","Italy","Toscana",10498,8966,1135,2020-08-02
"989","United Kingdom","Turks and Caicos Islands",116,38,2,2020-08-02
"990","Italy","Umbria",1474,1368,80,2020-08-02
"991","Germany","Unknown",1204,0,0,2020-08-02
"992","United Kingdom","Unknown",10,0,0,2020-08-02
"993","Italy","Valle d'Aosta",1209,1050,146,2020-08-02
"994","Italy","Veneto",20211,17102,2075,2020-08-02
"995","United Kingdom","Wales",17315,0,1565,2020-08-02
"996","Switzerland","",35550,31500,1981,2020-08-02
"997","Italy","Abruzzo",3398,2802,472,2020-08-03
"998","United Kingdom","Anguilla",3,3,0,2020-08-03
"999","Germany","Baden-Wurttemberg",37463,34616,1847,2020-08-03
"1000","Italy","Basilicata",453,374,28,2020-08-03
"1001","Germany","Bayern",51217,47300,2622,2020-08-03
"1002","Germany","Berlin",9366,8705,223,2020-08-03
"1003","United Kingdom","Bermuda",157,144,9,2020-08-03
"1004","Germany","Brandenburg",3593,3350,173,2020-08-03
"1005","Germany","Bremen",1789,1664,56,2020-08-03
"1006","United Kingdom","British Virgin Islands",8,7,1,2020-08-03
"1007","Italy","Calabria",1270,1075,97,2020-08-03
"1008","Italy","Campania",5020,4187,436,2020-08-03
"1009","United Kingdom","Cayman Islands",203,202,1,2020-08-03
"1010","United Kingdom","Channel Islands",591,533,47,2020-08-03
"1011","Italy","Emilia-Romagna",29808,23957,4291,2020-08-03
"1012","United Kingdom","England",263602,0,41598,2020-08-03
"1013","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-03
"1014","Italy","Friuli Venezia Giulia",3411,2929,346,2020-08-03
"1015","United Kingdom","Gibraltar",188,183,0,2020-08-03
"1016","Germany","Hamburg",5443,5000,261,2020-08-03
"1017","Germany","Hessen",12142,11000,520,2020-08-03
"1018","United Kingdom","Isle of Man",336,312,24,2020-08-03
"1019","Italy","Lazio",8697,6859,864,2020-08-03
"1020","Italy","Liguria",10238,8475,1568,2020-08-03
"1021","Italy","Lombardia",96337,73724,16818,2020-08-03
"1022","Italy","Marche",6897,5770,987,2020-08-03
"1023","Germany","Mecklenburg-Vorpommern",880,793,20,2020-08-03
"1024","Italy","Molise",477,421,23,2020-08-03
"1025","United Kingdom","Montserrat",13,10,1,2020-08-03
"1026","Germany","Niedersachsen",14567,13436,653,2020-08-03
"1027","Germany","Nordrhein-Westfalen",49435,44620,1739,2020-08-03
"1028","United Kingdom","Northern Ireland",5988,0,556,2020-08-03
"1029","Italy","P.A. Bolzano",2734,2330,292,2020-08-03
"1030","Italy","P.A. Trento",4981,4476,405,2020-08-03
"1031","Italy","Piemonte",31711,26767,4131,2020-08-03
"1032","Italy","Puglia",4648,3970,553,2020-08-03
"1033","Germany","Rheinland-Pfalz",7543,7027,239,2020-08-03
"1034","Germany","Saarland",2881,2632,174,2020-08-03
"1035","Germany","Sachsen",5543,5270,225,2020-08-03
"1036","Germany","Sachsen-Anhalt",2036,1892,64,2020-08-03
"1037","Italy","Sardegna",1416,1238,134,2020-08-03
"1038","Germany","Schleswig-Holstein",3494,3129,156,2020-08-03
"1039","United Kingdom","Scotland",18694,0,2491,2020-08-03
"1040","Italy","Sicilia",3308,2737,283,2020-08-03
"1041","Germany","Thuringen",3371,3160,182,2020-08-03
"1042","Italy","Toscana",10508,8974,1136,2020-08-03
"1043","United Kingdom","Turks and Caicos Islands",116,38,2,2020-08-03
"1044","Italy","Umbria",1475,1368,80,2020-08-03
"1045","Germany","Unknown",1348,0,0,2020-08-03
"1046","United Kingdom","Unknown",0,0,0,2020-08-03
"1047","Italy","Valle d'Aosta",1209,1050,146,2020-08-03
"1048","Italy","Veneto",20233,17106,2076,2020-08-03
"1049","United Kingdom","Wales",17339,0,1565,2020-08-03
"1050","Switzerland","",35616,31500,1981,2020-08-03
"1051","Italy","Abruzzo",3401,2804,472,2020-08-04
"1052","United Kingdom","Anguilla",3,3,0,2020-08-04
"1053","Germany","Baden-Wurttemberg",37522,34700,1847,2020-08-04
"1054","Italy","Basilicata",453,374,28,2020-08-04
"1055","Germany","Bayern",51279,47400,2623,2020-08-04
"1056","Germany","Berlin",9398,8748,223,2020-08-04
"1057","United Kingdom","Bermuda",157,144,9,2020-08-04
"1058","Germany","Brandenburg",3601,3400,173,2020-08-04
"1059","Germany","Bremen",1793,1673,56,2020-08-04
"1060","United Kingdom","British Virgin Islands",8,7,1,2020-08-04
"1061","Italy","Calabria",1272,1076,97,2020-08-04
"1062","Italy","Campania",5022,4194,436,2020-08-04
"1063","United Kingdom","Cayman Islands",203,202,1,2020-08-04
"1064","United Kingdom","Channel Islands",595,533,47,2020-08-04
"1065","Italy","Emilia-Romagna",29850,23978,4291,2020-08-04
"1066","United Kingdom","England",264219,0,41686,2020-08-04
"1067","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-04
"1068","Italy","Friuli Venezia Giulia",3416,2932,346,2020-08-04
"1069","United Kingdom","Gibraltar",189,183,0,2020-08-04
"1070","Germany","Hamburg",5460,5000,261,2020-08-04
"1071","Germany","Hessen",12199,11038,521,2020-08-04
"1072","United Kingdom","Isle of Man",336,312,24,2020-08-04
"1073","Italy","Lazio",8714,6863,864,2020-08-04
"1074","Italy","Liguria",10243,8475,1568,2020-08-04
"1075","Italy","Lombardia",96381,73810,16819,2020-08-04
"1076","Italy","Marche",6899,5773,987,2020-08-04
"1077","Germany","Mecklenburg-Vorpommern",889,794,20,2020-08-04
"1078","Italy","Molise",477,421,23,2020-08-04
"1079","United Kingdom","Montserrat",13,10,1,2020-08-04
"1080","Germany","Niedersachsen",14634,13464,654,2020-08-04
"1081","Germany","Nordrhein-Westfalen",49727,44800,1744,2020-08-04
"1082","United Kingdom","Northern Ireland",5996,0,556,2020-08-04
"1083","Italy","P.A. Bolzano",2740,2330,292,2020-08-04
"1084","Italy","P.A. Trento",4983,4490,405,2020-08-04
"1085","Italy","Piemonte",31719,26789,4132,2020-08-04
"1086","Italy","Puglia",4655,3971,553,2020-08-04
"1087","Germany","Rheinland-Pfalz",7601,7047,239,2020-08-04
"1088","Germany","Saarland",2886,2635,174,2020-08-04
"1089","Germany","Sachsen",5556,5275,225,2020-08-04
"1090","Germany","Sachsen-Anhalt",2038,1892,64,2020-08-04
"1091","Italy","Sardegna",1418,1239,134,2020-08-04
"1092","Germany","Schleswig-Holstein",3516,3137,157,2020-08-04
"1093","United Kingdom","Scotland",18717,0,2491,2020-08-04
"1094","Italy","Sicilia",3318,2741,284,2020-08-04
"1095","Germany","Thuringen",3385,3170,182,2020-08-04
"1096","Italy","Toscana",10519,8977,1137,2020-08-04
"1097","United Kingdom","Turks and Caicos Islands",116,38,2,2020-08-04
"1098","Italy","Umbria",1477,1368,80,2020-08-04
"1099","Germany","Unknown",1344,0,0,2020-08-04
"1100","United Kingdom","Unknown",0,0,0,2020-08-04
"1101","Italy","Valle d'Aosta",1209,1050,146,2020-08-04
"1102","Italy","Veneto",20253,17111,2077,2020-08-04
"1103","United Kingdom","Wales",17361,0,1566,2020-08-04
"1104","Switzerland","",35746,31600,1981,2020-08-04
"1105","Italy","Abruzzo",3420,2808,472,2020-08-05
"1106","United Kingdom","Anguilla",3,3,0,2020-08-05
"1107","Germany","Baden-Wurttemberg",37579,34743,1851,2020-08-05
"1108","Italy","Basilicata",454,373,28,2020-08-05
"1109","Germany","Bayern",51494,47400,2624,2020-08-05
"1110","Germany","Berlin",9489,8800,224,2020-08-05
"1111","United Kingdom","Bermuda",157,144,9,2020-08-05
"1112","Germany","Brandenburg",3615,3400,173,2020-08-05
"1113","Germany","Bremen",1795,1674,56,2020-08-05
"1114","United Kingdom","British Virgin Islands",9,7,1,2020-08-05
"1115","Italy","Calabria",1274,1076,97,2020-08-05
"1116","Italy","Campania",5030,4198,438,2020-08-05
"1117","United Kingdom","Cayman Islands",203,202,1,2020-08-05
"1118","United Kingdom","Channel Islands",596,533,47,2020-08-05
"1119","Italy","Emilia-Romagna",29897,23997,4291,2020-08-05
"1120","United Kingdom","England",265023,0,41749,2020-08-05
"1121","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-05
"1122","Italy","Friuli Venezia Giulia",3425,2932,346,2020-08-05
"1123","United Kingdom","Gibraltar",189,183,0,2020-08-05
"1124","Germany","Hamburg",5485,5000,261,2020-08-05
"1125","Germany","Hessen",12254,11100,523,2020-08-05
"1126","United Kingdom","Isle of Man",336,312,24,2020-08-05
"1127","Italy","Lazio",8726,6878,865,2020-08-05
"1128","Italy","Liguria",10250,8475,1568,2020-08-05
"1129","Italy","Lombardia",96519,73872,16824,2020-08-05
"1130","Italy","Marche",6905,5781,987,2020-08-05
"1131","Germany","Mecklenburg-Vorpommern",907,799,20,2020-08-05
"1132","Italy","Molise",478,421,23,2020-08-05
"1133","United Kingdom","Montserrat",13,10,1,2020-08-05
"1134","Germany","Niedersachsen",14671,13464,654,2020-08-05
"1135","Germany","Nordrhein-Westfalen",50068,45000,1751,2020-08-05
"1136","United Kingdom","Northern Ireland",6006,0,556,2020-08-05
"1137","Italy","P.A. Bolzano",2745,2337,292,2020-08-05
"1138","Italy","P.A. Trento",4984,4500,405,2020-08-05
"1139","Italy","Piemonte",31740,26826,4134,2020-08-05
"1140","Italy","Puglia",4678,3973,553,2020-08-05
"1141","Germany","Rheinland-Pfalz",7627,7063,239,2020-08-05
"1142","Germany","Saarland",2891,2643,174,2020-08-05
"1143","Germany","Sachsen",5568,5275,225,2020-08-05
"1144","Germany","Sachsen-Anhalt",2044,1892,64,2020-08-05
"1145","Italy","Sardegna",1427,1240,134,2020-08-05
"1146","Germany","Schleswig-Holstein",3534,3145,158,2020-08-05
"1147","United Kingdom","Scotland",18781,0,2491,2020-08-05
"1148","Italy","Sicilia",3339,2741,284,2020-08-05
"1149","Germany","Thuringen",3390,3170,182,2020-08-05
"1150","Italy","Toscana",10530,8978,1137,2020-08-05
"1151","United Kingdom","Turks and Caicos Islands",129,39,2,2020-08-05
"1152","Italy","Umbria",1479,1369,80,2020-08-05
"1153","Germany","Unknown",1702,0,0,2020-08-05
"1154","United Kingdom","Unknown",0,0,0,2020-08-05
"1155","Italy","Valle d'Aosta",1209,1051,146,2020-08-05
"1156","Italy","Veneto",20294,17150,2077,2020-08-05
"1157","United Kingdom","Wales",17374,0,1568,2020-08-05
"1158","Switzerland","",35927,31600,1984,2020-08-05
"1159","Italy","Abruzzo",3435,2810,472,2020-08-06
"1160","United Kingdom","Anguilla",3,3,0,2020-08-06
"1161","Germany","Baden-Wurttemberg",37647,34812,1852,2020-08-06
"1162","Italy","Basilicata",454,373,28,2020-08-06
"1163","Germany","Bayern",51583,47531,2624,2020-08-06
"1164","Germany","Berlin",9542,8857,224,2020-08-06
"1165","United Kingdom","Bermuda",157,144,9,2020-08-06
"1166","Germany","Brandenburg",3622,3400,173,2020-08-06
"1167","Germany","Bremen",1801,1680,56,2020-08-06
"1168","United Kingdom","British Virgin Islands",9,7,1,2020-08-06
"1169","Italy","Calabria",1276,1088,97,2020-08-06
"1170","Italy","Campania",5035,4212,438,2020-08-06
"1171","United Kingdom","Cayman Islands",203,202,1,2020-08-06
"1172","United Kingdom","Channel Islands",597,533,47,2020-08-06
"1173","Italy","Emilia-Romagna",29954,24011,4291,2020-08-06
"1174","United Kingdom","England",265849,0,41795,2020-08-06
"1175","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-06
"1176","Italy","Friuli Venezia Giulia",3432,2933,346,2020-08-06
"1177","United Kingdom","Gibraltar",190,184,0,2020-08-06
"1178","Germany","Hamburg",5529,5000,261,2020-08-06
"1179","Germany","Hessen",12310,11134,523,2020-08-06
"1180","United Kingdom","Isle of Man",336,312,24,2020-08-06
"1181","Italy","Lazio",8744,6886,865,2020-08-06
"1182","Italy","Liguria",10263,8485,1568,2020-08-06
"1183","Italy","Lombardia",96637,74080,16829,2020-08-06
"1184","Italy","Marche",6914,5786,987,2020-08-06
"1185","Germany","Mecklenburg-Vorpommern",910,805,20,2020-08-06
"1186","Italy","Molise",478,421,23,2020-08-06
"1187","United Kingdom","Montserrat",13,10,1,2020-08-06
"1188","Germany","Niedersachsen",14736,13515,654,2020-08-06
"1189","Germany","Nordrhein-Westfalen",50493,45323,1752,2020-08-06
"1190","United Kingdom","Northern Ireland",6049,0,556,2020-08-06
"1191","Italy","P.A. Bolzano",2757,2341,292,2020-08-06
"1192","Italy","P.A. Trento",4988,4503,405,2020-08-06
"1193","Italy","Piemonte",31762,26849,4135,2020-08-06
"1194","Italy","Puglia",4685,3974,553,2020-08-06
"1195","Germany","Rheinland-Pfalz",7687,7079,239,2020-08-06
"1196","Germany","Saarland",2897,2644,174,2020-08-06
"1197","Germany","Sachsen",5588,5280,225,2020-08-06
"1198","Germany","Sachsen-Anhalt",2050,1906,64,2020-08-06
"1199","Italy","Sardegna",1430,1241,134,2020-08-06
"1200","Germany","Schleswig-Holstein",3569,3145,158,2020-08-06
"1201","United Kingdom","Scotland",18847,0,2491,2020-08-06
"1202","Italy","Sicilia",3369,2743,284,2020-08-06
"1203","Germany","Thuringen",3401,3170,182,2020-08-06
"1204","Italy","Toscana",10547,8985,1137,2020-08-06
"1205","United Kingdom","Turks and Caicos Islands",141,39,2,2020-08-06
"1206","Italy","Umbria",1482,1373,80,2020-08-06
"1207","Germany","Unknown",1674,0,0,2020-08-06
"1208","United Kingdom","Unknown",0,0,0,2020-08-06
"1209","Italy","Valle d'Aosta",1210,1051,146,2020-08-06
"1210","Italy","Veneto",20352,17178,2077,2020-08-06
"1211","United Kingdom","Wales",17389,0,1571,2020-08-06
"1212","Switzerland","",36108,31600,1985,2020-08-06
"1213","Italy","Abruzzo",3474,2812,472,2020-08-07
"1214","United Kingdom","Anguilla",3,3,0,2020-08-07
"1215","Germany","Baden-Wurttemberg",37752,34889,1858,2020-08-07
"1216","Italy","Basilicata",475,373,28,2020-08-07
"1217","Germany","Bayern",51710,47531,2626,2020-08-07
"1218","Germany","Berlin",9639,8888,224,2020-08-07
"1219","United Kingdom","Bermuda",157,144,9,2020-08-07
"1220","Germany","Brandenburg",3638,3400,174,2020-08-07
"1221","Germany","Bremen",1803,1684,56,2020-08-07
"1222","United Kingdom","British Virgin Islands",9,7,1,2020-08-07
"1223","Italy","Calabria",1283,1089,97,2020-08-07
"1224","Italy","Campania",5050,4240,438,2020-08-07
"1225","United Kingdom","Cayman Islands",203,202,1,2020-08-07
"1226","United Kingdom","Channel Islands",597,533,47,2020-08-07
"1227","Italy","Emilia-Romagna",30008,24041,4292,2020-08-07
"1228","United Kingdom","England",266645,0,41886,2020-08-07
"1229","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-07
"1230","Italy","Friuli Venezia Giulia",3436,2935,346,2020-08-07
"1231","United Kingdom","Gibraltar",190,184,0,2020-08-07
"1232","Germany","Hamburg",5609,5000,262,2020-08-07
"1233","Germany","Hessen",12468,11208,524,2020-08-07
"1234","United Kingdom","Isle of Man",336,312,24,2020-08-07
"1235","Italy","Lazio",8764,6891,865,2020-08-07
"1236","Italy","Liguria",10272,8488,1568,2020-08-07
"1237","Italy","Lombardia",96706,74232,16829,2020-08-07
"1238","Italy","Marche",6935,5790,987,2020-08-07
"1239","Germany","Mecklenburg-Vorpommern",931,820,20,2020-08-07
"1240","Italy","Molise",479,421,23,2020-08-07
"1241","United Kingdom","Montserrat",13,10,1,2020-08-07
"1242","Germany","Niedersachsen",14847,13544,654,2020-08-07
"1243","Germany","Nordrhein-Westfalen",50937,45532,1755,2020-08-07
"1244","United Kingdom","Northern Ireland",6064,0,556,2020-08-07
"1245","Italy","P.A. Bolzano",2761,2341,292,2020-08-07
"1246","Italy","P.A. Trento",4992,4505,405,2020-08-07
"1247","Italy","Piemonte",31799,26871,4136,2020-08-07
"1248","Italy","Puglia",4696,3973,553,2020-08-07
"1249","Germany","Rheinland-Pfalz",7713,7200,239,2020-08-07
"1250","Germany","Saarland",2900,2651,174,2020-08-07
"1251","Germany","Sachsen",5624,5285,225,2020-08-07
"1252","Germany","Sachsen-Anhalt",2059,1913,64,2020-08-07
"1253","Italy","Sardegna",1433,1241,134,2020-08-07
"1254","Germany","Schleswig-Holstein",3578,3200,158,2020-08-07
"1255","United Kingdom","Scotland",18890,0,2491,2020-08-07
"1256","Italy","Sicilia",3396,2743,284,2020-08-07
"1257","Germany","Thuringen",3413,3190,182,2020-08-07
"1258","Italy","Toscana",10560,8988,1137,2020-08-07
"1259","United Kingdom","Turks and Caicos Islands",170,39,2,2020-08-07
"1260","Italy","Umbria",1488,1375,80,2020-08-07
"1261","Germany","Unknown",1575,0,0,2020-08-07
"1262","United Kingdom","Unknown",0,0,0,2020-08-07
"1263","Italy","Valle d'Aosta",1214,1051,146,2020-08-07
"1264","Italy","Veneto",20535,17242,2078,2020-08-07
"1265","United Kingdom","Wales",17406,0,1578,2020-08-07
"1266","Switzerland","",36269,31600,1986,2020-08-07
"1267","Italy","Abruzzo",3486,2817,472,2020-08-08
"1268","United Kingdom","Anguilla",3,3,0,2020-08-08
"1269","Germany","Baden-Wurttemberg",37752,34889,1858,2020-08-08
"1270","Italy","Basilicata",476,373,28,2020-08-08
"1271","Germany","Bayern",51794,47800,2626,2020-08-08
"1272","Germany","Berlin",9687,8908,224,2020-08-08
"1273","United Kingdom","Bermuda",157,144,9,2020-08-08
"1274","Germany","Brandenburg",3654,3400,175,2020-08-08
"1275","Germany","Bremen",1803,1684,56,2020-08-08
"1276","United Kingdom","British Virgin Islands",9,7,1,2020-08-08
"1277","Italy","Calabria",1287,1089,97,2020-08-08
"1278","Italy","Campania",5055,4245,438,2020-08-08
"1279","United Kingdom","Cayman Islands",203,202,1,2020-08-08
"1280","United Kingdom","Channel Islands",597,533,47,2020-08-08
"1281","Italy","Emilia-Romagna",30052,24046,4294,2020-08-08
"1282","United Kingdom","England",267324,0,41940,2020-08-08
"1283","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-08
"1284","Italy","Friuli Venezia Giulia",3442,2936,346,2020-08-08
"1285","United Kingdom","Gibraltar",197,184,0,2020-08-08
"1286","Germany","Hamburg",5633,5000,262,2020-08-08
"1287","Germany","Hessen",12602,11300,524,2020-08-08
"1288","United Kingdom","Isle of Man",336,312,24,2020-08-08
"1289","Italy","Lazio",8784,6901,866,2020-08-08
"1290","Italy","Liguria",10276,8493,1569,2020-08-08
"1291","Italy","Lombardia",96782,74403,16832,2020-08-08
"1292","Italy","Marche",6938,5795,987,2020-08-08
"1293","Germany","Mecklenburg-Vorpommern",937,828,20,2020-08-08
"1294","Italy","Molise",479,421,23,2020-08-08
"1295","United Kingdom","Montserrat",13,12,1,2020-08-08
"1296","Germany","Niedersachsen",14911,13560,654,2020-08-08
"1297","Germany","Nordrhein-Westfalen",51330,45740,1759,2020-08-08
"1298","United Kingdom","Northern Ireland",6064,0,556,2020-08-08
"1299","Italy","P.A. Bolzano",2766,2351,292,2020-08-08
"1300","Italy","P.A. Trento",4993,4509,405,2020-08-08
"1301","Italy","Piemonte",31830,26904,4136,2020-08-08
"1302","Italy","Puglia",4705,3973,554,2020-08-08
"1303","Germany","Rheinland-Pfalz",7763,7200,239,2020-08-08
"1304","Germany","Saarland",2913,2653,174,2020-08-08
"1305","Germany","Sachsen",5632,5285,225,2020-08-08
"1306","Germany","Sachsen-Anhalt",2059,1913,64,2020-08-08
"1307","Italy","Sardegna",1433,1245,134,2020-08-08
"1308","Germany","Schleswig-Holstein",3586,3200,158,2020-08-08
"1309","United Kingdom","Scotland",18950,0,2491,2020-08-08
"1310","Italy","Sicilia",3424,2743,284,2020-08-08
"1311","Germany","Thuringen",3420,3190,183,2020-08-08
"1312","Italy","Toscana",10583,8989,1137,2020-08-08
"1313","United Kingdom","Turks and Caicos Islands",170,39,2,2020-08-08
"1314","Italy","Umbria",1498,1376,80,2020-08-08
"1315","Germany","Unknown",1427,0,0,2020-08-08
"1316","United Kingdom","Unknown",0,0,0,2020-08-08
"1317","Italy","Valle d'Aosta",1216,1051,146,2020-08-08
"1318","Italy","Veneto",20598,17287,2083,2020-08-08
"1319","United Kingdom","Wales",17425,0,1579,2020-08-08
"1320","Switzerland","",36451,31900,1986,2020-08-08
"1321","Italy","Abruzzo",3502,2817,472,2020-08-09
"1322","United Kingdom","Anguilla",3,3,0,2020-08-09
"1323","Germany","Baden-Wurttemberg",37767,34889,1858,2020-08-09
"1324","Italy","Basilicata",476,373,28,2020-08-09
"1325","Germany","Bayern",51803,47900,2626,2020-08-09
"1326","Germany","Berlin",9697,8936,224,2020-08-09
"1327","United Kingdom","Bermuda",158,144,9,2020-08-09
"1328","Germany","Brandenburg",3658,3400,175,2020-08-09
"1329","Germany","Bremen",1803,1684,56,2020-08-09
"1330","United Kingdom","British Virgin Islands",9,7,1,2020-08-09
"1331","Italy","Calabria",1287,1090,97,2020-08-09
"1332","Italy","Campania",5077,4251,438,2020-08-09
"1333","United Kingdom","Cayman Islands",203,202,1,2020-08-09
"1334","United Kingdom","Channel Islands",597,533,47,2020-08-09
"1335","Italy","Emilia-Romagna",30121,24066,4295,2020-08-09
"1336","United Kingdom","England",268312,0,41948,2020-08-09
"1337","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-09
"1338","Italy","Friuli Venezia Giulia",3449,2937,346,2020-08-09
"1339","United Kingdom","Gibraltar",201,186,0,2020-08-09
"1340","Germany","Hamburg",5677,5000,262,2020-08-09
"1341","Germany","Hessen",12703,11300,525,2020-08-09
"1342","United Kingdom","Isle of Man",336,312,24,2020-08-09
"1343","Italy","Lazio",8822,6910,866,2020-08-09
"1344","Italy","Liguria",10283,8498,1569,2020-08-09
"1345","Italy","Lombardia",96853,74432,16833,2020-08-09
"1346","Italy","Marche",6954,5799,987,2020-08-09
"1347","Germany","Mecklenburg-Vorpommern",939,832,20,2020-08-09
"1348","Italy","Molise",479,421,23,2020-08-09
"1349","United Kingdom","Montserrat",13,12,1,2020-08-09
"1350","Germany","Niedersachsen",14943,13560,654,2020-08-09
"1351","Germany","Nordrhein-Westfalen",51561,45800,1759,2020-08-09
"1352","United Kingdom","Northern Ireland",6064,0,556,2020-08-09
"1353","Italy","P.A. Bolzano",2773,2353,292,2020-08-09
"1354","Italy","P.A. Trento",4995,4512,405,2020-08-09
"1355","Italy","Piemonte",31868,26910,4136,2020-08-09
"1356","Italy","Puglia",4714,3973,554,2020-08-09
"1357","Germany","Rheinland-Pfalz",7824,7200,239,2020-08-09
"1358","Germany","Saarland",2926,2694,174,2020-08-09
"1359","Germany","Sachsen",5632,5285,225,2020-08-09
"1360","Germany","Sachsen-Anhalt",2059,1913,64,2020-08-09
"1361","Italy","Sardegna",1439,1245,134,2020-08-09
"1362","Germany","Schleswig-Holstein",3588,3200,158,2020-08-09
"1363","United Kingdom","Scotland",18998,0,2491,2020-08-09
"1364","Italy","Sicilia",3453,2749,284,2020-08-09
"1365","Germany","Thuringen",3425,3190,183,2020-08-09
"1366","Italy","Toscana",10644,8997,1137,2020-08-09
"1367","United Kingdom","Turks and Caicos Islands",216,39,2,2020-08-09
"1368","Italy","Umbria",1505,1376,80,2020-08-09
"1369","Germany","Unknown",1283,0,0,2020-08-09
"1370","United Kingdom","Unknown",0,0,0,2020-08-09
"1371","Italy","Valle d'Aosta",1216,1056,146,2020-08-09
"1372","Italy","Veneto",20656,17333,2083,2020-08-09
"1373","United Kingdom","Wales",17451,0,1579,2020-08-09
"1374","Switzerland","",36603,32300,1986,2020-08-09
"1375","Italy","Abruzzo",3509,2818,472,2020-08-10
"1376","United Kingdom","Anguilla",3,3,0,2020-08-10
"1377","Germany","Baden-Wurttemberg",37899,34968,1858,2020-08-10
"1378","Italy","Basilicata",476,376,28,2020-08-10
"1379","Germany","Bayern",51882,48000,2627,2020-08-10
"1380","Germany","Berlin",9739,8984,224,2020-08-10
"1381","United Kingdom","Bermuda",158,144,9,2020-08-10
"1382","Germany","Brandenburg",3659,3400,175,2020-08-10
"1383","Germany","Bremen",1812,1697,56,2020-08-10
"1384","United Kingdom","British Virgin Islands",9,7,1,2020-08-10
"1385","Italy","Calabria",1289,1091,97,2020-08-10
"1386","Italy","Campania",5091,4254,439,2020-08-10
"1387","United Kingdom","Cayman Islands",203,202,1,2020-08-10
"1388","United Kingdom","Channel Islands",599,545,47,2020-08-10
"1389","Italy","Emilia-Romagna",30160,24073,4296,2020-08-10
"1390","United Kingdom","England",269011,0,41900,2020-08-10
"1391","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-10
"1392","Italy","Friuli Venezia Giulia",3449,2938,347,2020-08-10
"1393","United Kingdom","Gibraltar",201,186,0,2020-08-10
"1394","Germany","Hamburg",5690,5100,262,2020-08-10
"1395","Germany","Hessen",12737,11300,525,2020-08-10
"1396","United Kingdom","Isle of Man",336,312,24,2020-08-10
"1397","Italy","Lazio",8860,6912,867,2020-08-10
"1398","Italy","Liguria",10293,8512,1569,2020-08-10
"1399","Italy","Lombardia",96884,74504,16833,2020-08-10
"1400","Italy","Marche",6956,5804,987,2020-08-10
"1401","Germany","Mecklenburg-Vorpommern",944,833,20,2020-08-10
"1402","Italy","Molise",479,423,23,2020-08-10
